,code,capacity_per_k,longitude,latitude
2067,01661,3.4317953551793803,144.478668,42.988297
2069,01662,30.202866614476115,144.812347,43.071583
2070,01662,13.893318642659015,144.846695,43.05735
2071,01662,10.873031981211401,144.799057,43.062618
2072,01662,10.873031981211401,144.812347,43.071583
2073,01662,5.436515990605701,144.799759,43.06266
2074,01663,59.61429550806283,145.02388,43.128033
2075,01663,10.73057319145131,145.101624,43.15881
2076,01664,79.0704478154812,144.593369,43.301678
2077,01664,11.860567172322181,144.604553,43.297211
2078,01664,7.116340303393307,144.604797,43.300182
2079,01665,67.01155279170129,144.463791,43.480808
2080,01665,13.402310558340258,144.463791,43.480808
2081,01665,6.031039751253116,144.455978,43.491539
2082,01665,6.031039751253116,144.451767,43.489223
2083,01665,6.031039751253116,144.447388,43.477722
2084,01667,213.13781491112152,144.204147,43.376213
2085,01668,46.670784931299956,143.953568,42.981709
2086,01668,11.667696232824989,144.131287,42.974598
2087,01691,47.71887854272908,145.122681,43.391808
2088,01691,26.51048807929393,145.122681,43.391808
2089,01691,9.543775708545816,145.118362,43.385563
2090,01691,9.543775708545816,144.765259,43.416046
2091,01691,0.5302097615858785,145.135147,43.37989
2093,01692,20.309853901065964,144.926834,43.55508
2094,01692,16.9248782508883,144.926834,43.55508
2095,01692,13.53990260071064,144.926834,43.55508
2096,01692,6.0929561703197885,144.959671,43.545654
2097,01692,6.0929561703197885,144.959732,43.539864
2098,01692,6.0929561703197885,144.995377,43.554855
2099,01692,6.0929561703197885,144.938416,43.550713
2100,01692,5.077463475266491,145.002594,43.563519
2103,01693,81.15743382770663,145.120865,43.659451
2104,01693,23.18783823648761,145.098236,43.640366
2106,01694,39.03715529518821,145.189285,44.025105
2107,01694,16.153305639388222,145.167709,44.030945
2109,13101,14.393777955964167,139.739395,35.68676
2110,13101,10.35649877319373,139.768417,35.696716
2111,13101,4.212813060282195,139.741196,35.685486
2112,13101,3.1596097952116464,139.741196,35.685486
2113,13101,1.5798048976058232,139.753616,35.69389
2114,13101,1.5798048976058232,139.778488,35.697334
2116,13102,8.261634427197112,139.784912,35.660187
2117,13102,7.7939947426387866,139.776657,35.669617
2118,13102,6.235195794111029,139.784454,35.674519
2119,13102,3.507297634187454,139.787201,35.661091
2120,13102,3.1175978970555147,139.772797,35.672691
2121,13102,2.2602584753652484,139.784027,35.664398
2122,13102,2.2602584753652484,139.777573,35.690811
2123,13102,2.2602584753652484,139.778519,35.673645
2124,13102,1.4029190536749816,139.787369,35.666119
2125,13102,1.4029190536749816,139.78479,35.684704
2126,13102,1.4029190536749816,139.781036,35.671249
2127,13102,1.4029190536749816,139.778519,35.673645
2128,13102,0.7014595268374908,139.787201,35.661091
2131,13103,5.373228553555106,139.727066,35.650387
2132,13103,4.553583519961954,139.735596,35.647991
2133,13103,4.553583519961954,139.753586,35.660988
2134,13103,4.553583519961954,139.722473,35.654465
2135,13103,4.553583519961954,139.753586,35.660988
2136,13103,4.553583519961954,139.727066,35.650387
2137,13103,4.098225167965759,139.721588,35.637848
2138,13103,4.098225167965759,139.74942,35.633514
2139,13103,3.642866815969563,139.73732,35.669945
2140,13103,3.642866815969563,139.727066,35.650387
2141,13103,2.322327595180597,139.721634,35.656059
2142,13103,2.276791759980977,139.727066,35.650387
2143,13103,1.2294675503897277,139.729904,35.646461
2144,13103,0.9107167039923908,139.727066,35.650387
2145,13103,0.8196450335931517,139.746521,35.626247
2146,13103,0.8196450335931517,139.725357,35.67149
2147,13103,0.8196450335931517,139.727066,35.650387
2152,13104,4.838185231796396,139.723816,35.698891
2153,13104,3.931025500834571,139.69371,35.715935
2154,13104,3.023865769872747,139.719147,35.68668
2155,13104,3.023865769872747,139.698135,35.708317
2156,13104,2.7214791928854725,139.711273,35.711792
2157,13104,2.6005245620905626,139.690216,35.704884
2158,13104,2.6005245620905626,139.734192,35.703587
2159,13104,2.419092615898198,139.694168,35.718941
2160,13104,1.8143194619236482,139.729401,35.700195
2161,13104,1.5119328849363736,139.722763,35.699551
2162,13104,1.330500938744009,139.712479,35.694756
2163,13104,0.8769210732630967,139.712982,35.701279
2164,13104,0.5442958385770945,139.70575,35.709202
2165,13104,0.5442958385770945,139.679626,35.728085
2166,13104,0.5442958385770945,139.712982,35.701279
2167,13104,0.5442958385770945,139.734192,35.703587
2168,13104,0.5442958385770945,139.72226,35.699135
2169,13104,0.5442958385770945,139.678894,35.718399
2170,13104,0.27214791928854726,139.723557,35.707844
2171,13104,0.27214791928854726,139.694168,35.718941
2172,13104,0.27214791928854726,139.687973,35.689823
2181,13105,5.045034731853653,139.743881,35.709522
2182,13105,4.586395210776048,139.729919,35.713795
2183,13105,4.586395210776048,139.764343,35.709694
2184,13105,4.586395210776048,139.768539,35.706982
2185,13105,4.586395210776048,139.734314,35.724171
2186,13105,4.586395210776048,139.760712,35.726555
2187,13105,4.540531258668288,139.745834,35.708145
2188,13105,4.0818917375906825,139.739777,35.721443
2189,13105,2.7518371264656287,139.746536,35.724648
2190,13105,1.3300546111250537,139.730682,35.724522
2191,13105,1.238326706909533,139.751434,35.734097
2192,13105,1.238326706909533,139.737411,35.713814
2193,13105,1.1007348505862515,139.736984,35.714325
2194,13105,0.8255511379396886,139.75116,35.71756
2195,13105,0.8255511379396886,139.757065,35.716412
2196,13105,0.7796871858319281,139.745834,35.708145
2197,13105,0.4127755689698443,139.755569,35.725914
2198,13105,0.4127755689698443,139.74144,35.724903
2205,13106,6.077402281651294,139.792999,35.722477
2206,13106,5.59121009911919,139.80751,35.723301
2207,13106,5.26708197743112,139.800964,35.727024
2208,13106,4.051601521100862,139.791733,35.708935
2209,13106,3.403345277724725,139.796112,35.721931
2210,13106,2.5525089582935436,139.792282,35.729492
2211,13106,2.4309609126605176,139.793381,35.71899
2212,13106,2.025800760550431,139.764664,35.723804
2213,13106,2.025800760550431,139.777618,35.701527
2214,13106,2.025800760550431,139.793137,35.703724
2215,13106,1.1749644411192501,139.793854,35.72327
2216,13106,1.0939324106972328,139.801987,35.717129
2217,13106,0.7292882737981553,139.799225,35.717484
2218,13106,0.7292882737981553,139.801086,35.724339
2219,13106,0.7292882737981553,139.799744,35.715664
2220,13106,0.7292882737981553,139.779541,35.702728
2221,13106,0.7292882737981553,139.784973,35.727592
2222,13106,0.6077402281651294,139.798111,35.728508
2223,13106,0.36464413689907765,139.801559,35.723629
2226,13107,5.0603322921646265,139.831177,35.704311
2227,13107,4.8681677747406535,139.811081,35.72496
2228,13107,4.67600325731668,139.806351,35.71278
2229,13107,3.8112629289088007,139.817627,35.721657
2230,13107,3.2027419570662192,139.794312,35.700493
2231,13107,3.0746322787835707,139.833572,35.72168
2232,13107,2.8824677613595973,139.794724,35.701012
2233,13107,2.8824677613595973,139.830658,35.723846
2234,13107,2.4340838873703268,139.818237,35.706886
2235,13107,1.7935354959570828,139.832962,35.705235
2236,13107,1.665425817674434,139.827927,35.718136
2237,13107,1.665425817674434,139.835907,35.720722
2238,13107,1.6013709785331096,139.79245,35.692711
2239,13107,1.5373161393917854,139.833572,35.72168
2240,13107,0.8647403284078793,139.818253,35.723862
2241,13107,0.8647403284078793,139.820938,35.719372
2242,13107,0.8647403284078793,139.805222,35.696476
2243,13107,0.8647403284078793,139.829788,35.718719
2244,13107,0.8647403284078793,139.811813,35.725674
2245,13107,0.8647403284078793,139.82196,35.733021
2246,13107,0.5764935522719195,139.813492,35.702702
2247,13107,0.5764935522719195,139.795517,35.701553
2248,13107,0.5764935522719195,139.831177,35.704311
2249,13107,0.5764935522719195,139.80159,35.699215
2250,13107,0.2882467761359597,139.803574,35.709743
2251,13107,0.2882467761359597,139.823196,35.730087
2252,13107,0.2882467761359597,139.822647,35.719883
2253,13107,0.2882467761359597,139.812576,35.707733
2263,13108,2.7282465624820844,139.831711,35.664883
2264,13108,2.7282465624820844,139.811691,35.658699
